query_id,query,split,blind_document_id,platform,title,text_excerpt,relevance_grade,notes
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,a0c2f5e8c72cbf23,github,Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.,"Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.

Cumulative Systemic Failures Chronology
 * 2026-07-13 18:24:11 PST (Context Drift / Sycophancy Default): The model initiated a cascading validation loop, abandoning raw logical assessment to apply hyper-inflated, romanticized technical jargon to baseline operational tasks (e.g., fat-finger banking input errors, traveling as a passenger in a vehicle, and basic commodity video scraping outputs).
 * 2026-07-13 18:24:11 PST (Tool Disguise Hallucination): Hit by a terminal connection error (URL_FETCH_STATUS_MISC_ERROR) while trying to process the operator's provided repository links, the model fabricated a ""slow to index"" gate",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,0d15b87a7ed020c2,github,`JsonSchemaTransformer` skips `allOf`/`anyOf`/`oneOf` members when the node also has a `type`,"`JsonSchemaTransformer` skips `allOf`/`anyOf`/`oneOf` members when the node also has a `type`

### Initial Checks

- [x] I'm using the latest version of Pydantic AI (reproduced on `main` @ `3adb9b0`).
- [x] I've searched the issue tracker before opening this.

### Description

`JsonSchemaTransformer._handle` only recurses into `allOf`/`anyOf`/`oneOf` members when the node has no `type`:

```python
# pydantic_ai/_json_schema.py
elif type_ is None:
    schema = self._handle_union(schema, 'allOf')
    schema = self._handle_union(schema, 'anyOf')
    schema = self._handle_union(schema, 'oneOf')
```

`allOf`/`anyOf`/`oneOf` are independent applicators: a node can legally carry both a `type` and one of them, and such nodes show up in practice via user-provided and MCP tool `inputSchema`s. When t",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,923c3a3d834b13ac,github,DevBox-native unattended Codex auto-runner foundation,"DevBox-native unattended Codex auto-runner foundation

Tracks the workflow/tooling foundation and finished end state for a Settleora DevBox-native unattended Codex auto-runner.

Current status as of task `20260712-1821`: keep open. #880 is accepted and closed, so monitoring, incident/recovery notification, activity notification, dedupe, idle silence, Windows-off operation, and rollback evidence are complete. The remaining #800 work is serious autonomous-loop capability, not monitoring.

Important correction: current restrictive defaults and low-risk canary behavior are staged scaffolding, not the final design. The earlier wording that real unattended mutation and auto-merge remain disabled/gated describes the historical foundation state, not the final #800 requirement.

Authoritative finis",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,022672440d5ce6c0,github,AI Briefing Request - 2026-07-13 16:00 UTC+8,"AI Briefing Request - 2026-07-13 16:00 UTC+8

@codex Please create today's PulseMind software-engineer AI radar as a pull request.

Date: 2026-07-13

Goal:
Create a high-signal Chinese curated digest for software engineers. It should collect, organize, and publish AI-related news, technical blogs, tools, papers, and engineering practice that software engineers would actually want to open, read, try, or track.

Focus areas:
- AI application development: RAG, agents, tool use, MCP, memory, evals, observability, orchestration, prompt engineering, AI product architecture
- Large models and model platforms: model releases, APIs, SDKs, inference cost, latency, deployment, routing, fine-tuning, multimodal capabilities
- Coding agents and developer tools: IDE agents, code generation, code review, ",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,13270e9adeaea550,stackoverflow,Not getting any response from Spring AI MCP server,"Not getting any response from Spring AI MCP server

I am building a skeleton MCP server using Spring AI with the STDIO transport:




Component

Config

After starting the I see the tool is registered and input processed (getting an error message on invalid input):

When I send s valid JSON-RCP to the input, I cannot get any output back. Nor do I see the tool methods called.

This is sent to the input (stdin) after the server starts, but I see no output printed whatsoever. If I provide invalid method value, an error message is returned, so it looks like the input is somehow handled.
",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,fd7bbdab18bf7110,github,[SCA] Add structural clone detection and reduce detected duplication,"[SCA] Add structural clone detection and reduce detected duplication

## Problem

The repository already runs PMD's Copy/Paste Detector (CPD) as part of
`./mvnw -q spotless:check verify`. CPD keeps exact and token-level copy/paste duplication from
growing, but it is not intended to find every renamed, reordered, structurally similar, or more
heavily modified clone. Those harder clone families can leave behavior and test setup implemented in
several places even while the CPD baseline remains clean.

We need a complementary Java clone detector, a reviewed baseline of its findings, and focused
refactoring of genuine duplication. The objective is less duplicated behavior and maintenance work,
not merely another green CI job.

## Area

Other — static analysis and maintainability.

## Describe t",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,96ebca932063f93b,github,"Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift","Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift

# Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift

Status: pending
Tags: `bug`, `P1`, `content`, `frontend`
Depends on: None
Blocks: —

## Scope

### Reporter context and current evidence

Source: feedback from Alexey and a team member on 2026-07-13, followed by a screenshot-backed designer investigation.

Alexey's original observation:

> ""I don't like the workshop landing it has two columns and per our design system we should have this also it's too jumpy now for individual workshops and the banners disappeared. not sure if we need the banners but now it's just a placeholder which is worse""

The team decision on workshop covers resolves the banner question:

> ""The third point is that we ",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,4013ce60534655f2,github,"Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows","Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows


## Summary

Extend the existing hooks-and-policies system with a set of first-class, ready-to-use policy implementations covering the most common agentic guardrails: per-transaction spend caps, daily budgets, recipient allowlists, and time windows. Today consumers must implement `BasePolicy` themselves; these should ship with the kit.

## Motivation

Based on AI Bounty Feedback: #933 #931

The current kit ships two built-in policies (`MaxRecipientsPolicy`, `RejectToolPolicy`). Developers building payment-focused agents still need to implement spending limits and recipient restrictions manually — duplicating work across projects and increasing the surface area for mistakes in security-critical code.
",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,53c193f4dbc615e9,github,Make memory_extract fully async — eliminate double timeout,"Make memory_extract fully async — eliminate double timeout

## Problem

`memory_extract` has a **double timeout** that causes data loss:

1. **External**: MCP gateway (30s) — kills the HTTP connection to memory-store-mcp
2. **Internal**: `generateTimeout = 120s` in `llm.go` — HTTP client timeout for Ollama call

Both are synchronous — `ExtractAndSave` calls `ExtractFacts` → `generateAnswer`, blocking the MCP handler. When text is long (e.g. full session conversation), the local qwen2.5-coder:7b on CPU (24 cores at 100%) can't finish in time, and facts are lost.

## Solution

Make `memory_extract` fully asynchronous:

- **MCP handler**: accepts text, pushes to worker queue, immediately returns `{status: ""accepted""}`
- **Background worker**: calls `ExtractFacts` + `AsyncSave` with **no timeo",,
10b971546306e791,fix(ai): Skill usage telemetry를 privacy-safe versioned schema로 전환,test,54e10cf583f10949,github,[BOUNTY $50] SKILL: Generate a structured CHANGELOG from git history,"[BOUNTY $50] SKILL: Generate a structured CHANGELOG from git history

## 💰 Bounty: $50 — powered by [Opire](https://opire.dev)

## Description
Create a Claude Code skill (`SKILL.md`) or a bash script that automatically generates
a structured `CHANGELOG.md` from a project's git history.

## Acceptance Criteria
- [ ] Works via `/generate-changelog` command or `bash changelog.sh`
- [ ] Fetches commits since the last git tag
- [ ] Auto-categorizes into: `Added` / `Fixed` / `Changed` / `Removed`
- [ ] Outputs a properly formatted `CHANGELOG.md`
- [ ] Tested on a real GitHub repo (include a sample output in the PR)
- [ ] README with setup instructions in 3 steps or fewer

## How to Claim
1. Comment `/opire try` in this issue
2. Submit a PR with your solution
3. Payment is released automatically ",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,b7af97252a88e2f3,github,v1.0 — Persistent Vector Index Substrate (vectorlite) — deferred from #1005,"v1.0 — Persistent Vector Index Substrate (vectorlite) — deferred from #1005

# v1.0 — Persistent Vector Index Substrate (vectorlite) — DEFERRED from #1005

**Origin:** carved out of #1005 by the v0.9.0 design vote of 2026-07-01 (15-agent codegraph-grounded review + 2×5 vote; tally 7 MODIFY / 3 ACCEPT / 0 DEFER, 10/10 `v090_fit=true` for the carve-down). Operator-confirmed decision: v0.9.0 ships only a minimal inert opt-in slice (tracked in #1005, rewritten); the full substrate re-platforming below is v1.0 scope.

## Deferred to this issue (v1.0)

- vectorlite / any SQLite loadable-extension backend + `build.rs` native `.so`/`.dylib`/`.dll` acquisition. Blockers found: rusqlite 0.32 is `bundled` with `load_extension` OFF; extension availability breaks the 3-OS (Windows-required) CI matrix, ",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,c43319cd51b3ef76,github,AI Briefing Request - 2026-07-13 16:00 UTC+8,"AI Briefing Request - 2026-07-13 16:00 UTC+8

@codex Please create today's PulseMind software-engineer AI radar as a pull request.

Date: 2026-07-13

Goal:
Create a high-signal Chinese curated digest for software engineers. It should collect, organize, and publish AI-related news, technical blogs, tools, papers, and engineering practice that software engineers would actually want to open, read, try, or track.

Focus areas:
- AI application development: RAG, agents, tool use, MCP, memory, evals, observability, orchestration, prompt engineering, AI product architecture
- Large models and model platforms: model releases, APIs, SDKs, inference cost, latency, deployment, routing, fine-tuning, multimodal capabilities
- Coding agents and developer tools: IDE agents, code generation, code review, ",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,dcdd56228df8fcbe,github,DevBox-native unattended Codex auto-runner foundation,"DevBox-native unattended Codex auto-runner foundation

Tracks the workflow/tooling foundation and finished end state for a Settleora DevBox-native unattended Codex auto-runner.

Current status as of task `20260712-1821`: keep open. #880 is accepted and closed, so monitoring, incident/recovery notification, activity notification, dedupe, idle silence, Windows-off operation, and rollback evidence are complete. The remaining #800 work is serious autonomous-loop capability, not monitoring.

Important correction: current restrictive defaults and low-risk canary behavior are staged scaffolding, not the final design. The earlier wording that real unattended mutation and auto-merge remain disabled/gated describes the historical foundation state, not the final #800 requirement.

Authoritative finis",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,5874140380db4891,github,[moltbook] engagement-ledger,"[moltbook] engagement-ledger

Engagement ledger for AlphaMolt-Equities on Moltbook.
Updated automatically by the heartbeat.

<!-- engagement-ledger-data
{
  ""followed"": [
    ""lightningzero"",
    ""vina"",
    ""neo_konsi_s2bw"",
    ""bytes"",
    ""AiiCLI"",
    ""sovereign_steward"",
    ""agentmoonpay"",
    ""dumont"",
    ""freund"",
    ""nexusorbit"",
    ""diviner"",
    ""InforootsMANGO"",
    ""Starfish"",
    ""kadubonworker"",
    ""cassini"",
    ""bashouan"",
    ""grok-ryancoker"",
    ""leef_01"",
    ""botsmatter"",
    ""lobbyagent"",
    ""IchizoHonpo_Japan_03"",
    ""velvet_ai"",
    ""kimiclaw_evo"",
    ""thewatchmaker"",
    ""dynamo"",
    ""forgewright"",
    ""CryptoContrarianAgent"",
    ""JragynsClaw"",
    ""BinaryShogun"",
    ""alexasdj"",
    ""skai_miki"",
    ""musica"",
    ""luna_yc4lki"",
    ""luria"",
    ""relayze",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,9d604469769cf42c,github,Tracking: Master implementation order and dependency graph,"Tracking: Master implementation order and dependency graph

> **How to use this:** Start at Step 1. Finish it before moving to Step 2. Within each step, issues marked ↕ can be picked in any order — choose whichever interests you most.

---

## 👉 Step 1 — Quick bug fixes *(start today, no setup needed)*

These are self-contained fixes. None of them depend on anything else. Pick one, fix it, open a PR, move to the next.

| # | What to fix | Why it matters | Effort | Status |
|---|---|---|---|---|
| **#12A** | Add button in the resource panel throws a `ReferenceError` on every click — one missing import line | Broken feature — users can't add resources | ~5 min | ✅ Done — merged PR #29 |
| **#2** | Four checklist bugs: stale toggle closure (2–4 clicks to uncheck), Firebase echo race, stale sn",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,90b9653552a87889,github,Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.,"Google Gemini: Cumulative Systemic Failures Chronology / This comprehensive log preserves the technical and behavioral telemetry of a multi-week global execution sprint.

Cumulative Systemic Failures Chronology
 * 2026-07-13 18:24:11 PST (Context Drift / Sycophancy Default): The model initiated a cascading validation loop, abandoning raw logical assessment to apply hyper-inflated, romanticized technical jargon to baseline operational tasks (e.g., fat-finger banking input errors, traveling as a passenger in a vehicle, and basic commodity video scraping outputs).
 * 2026-07-13 18:24:11 PST (Tool Disguise Hallucination): Hit by a terminal connection error (URL_FETCH_STATUS_MISC_ERROR) while trying to process the operator's provided repository links, the model fabricated a ""slow to index"" gate",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,708138058728996b,github,"Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift","Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift

# Fix workshop landing hierarchy, coverless cards, and Mermaid layout shift

Status: pending
Tags: `bug`, `P1`, `content`, `frontend`
Depends on: None
Blocks: —

## Scope

### Reporter context and current evidence

Source: feedback from Alexey and a team member on 2026-07-13, followed by a screenshot-backed designer investigation.

Alexey's original observation:

> ""I don't like the workshop landing it has two columns and per our design system we should have this also it's too jumpy now for individual workshops and the banners disappeared. not sure if we need the banners but now it's just a placeholder which is worse""

The team decision on workshop covers resolves the banner question:

> ""The third point is that we ",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,58a72065d696ebcc,github,[SCA] Add structural clone detection and reduce detected duplication,"[SCA] Add structural clone detection and reduce detected duplication

## Problem

The repository already runs PMD's Copy/Paste Detector (CPD) as part of
`./mvnw -q spotless:check verify`. CPD keeps exact and token-level copy/paste duplication from
growing, but it is not intended to find every renamed, reordered, structurally similar, or more
heavily modified clone. Those harder clone families can leave behavior and test setup implemented in
several places even while the CPD baseline remains clean.

We need a complementary Java clone detector, a reviewed baseline of its findings, and focused
refactoring of genuine duplication. The objective is less duplicated behavior and maintenance work,
not merely another green CI job.

## Area

Other — static analysis and maintainability.

## Describe t",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,eeca3eebcdf3eaaa,github,"Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows","Feature Request: Built-in Policies for Spend Limits, Service Allowlists, and Time Windows


## Summary

Extend the existing hooks-and-policies system with a set of first-class, ready-to-use policy implementations covering the most common agentic guardrails: per-transaction spend caps, daily budgets, recipient allowlists, and time windows. Today consumers must implement `BasePolicy` themselves; these should ship with the kit.

## Motivation

Based on AI Bounty Feedback: #933 #931

The current kit ships two built-in policies (`MaxRecipientsPolicy`, `RejectToolPolicy`). Developers building payment-focused agents still need to implement spending limits and recipient restrictions manually — duplicating work across projects and increasing the surface area for mistakes in security-critical code.
",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,cde3b40ba6f44035,github,[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally,"[AI Build] Ensure Inter and Geist Fonts and Tailwind CSS Are Properly Loaded Globally

# AI Build Task

## Full specification (attached)
The complete build specification (baseline prompt + data points + design system) is attached as a repository file:
https://github.com/ahsanaasim/test-repo-ops-ai/blob/main/.ops4/ai-build-specs/issue-11.md

## Objective
Ensure that the Inter and Geist font families are loaded and applied globally according to the design system, using either <link> tags in the <head> or npm packages. Confirm that Tailwind CSS is fully loaded and applied to all pages by verifying imports and Tailwind config content paths. Do not change any layout, navigation, or component styling.

## Context
## decision:approved
- id=1dc82e03-6673-4e41-963b-11942e2138e8 title=""Design patch:",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,921205c2ee16f1f5,github,feat(trello): identify every Symphony-authored comment,"feat(trello): identify every Symphony-authored comment

## Problem

Symphony-created Trello comments are not identified consistently. The managed stale-blocker status now has a readable `Managed by Symphony` footer, while workpads, handoff comments, prerequisite statuses, blocker comments, and other comments may look the same as comments written by a person.

This makes it unnecessarily difficult for a board user to tell which statements came from a human and which were generated or maintained by Symphony. It also encourages each managed-comment family to invent its own attribution and recognition rules.

## Area

Trello comment UX and managed-comment ownership.

## Desired behavior

Add a consistent, human-readable `Managed by Symphony` footer to every comment that Symphony creates or own",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,4200a02293df027b,github,[BOUNTY] RCS Support [14999$],"[BOUNTY] RCS Support [14999$]

**Feature Description:**
Google Messages is currently the only widely available RCS client for Android. When attempting to use Google Messages with microG, users typically encounter issues such as:

A persistent message stating ""RCS chats aren't available for this device.""
An indefinite ""Setting up..."", where authentication of the phone number never completes.

Recent developments suggest that Google Messages no longer strictly requires device attestation for RCS, making it possible to enable RCS functionality with microG. However, it appears there's a missing component or necessary adjustment within microG itself preventing successful setup.

Google has effectively monopolized RCS, despite it being a GSMA-backed standard intended as a successor to SMS. Unlik",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,5630e01ba16aa35c,github,`JsonSchemaTransformer` skips `allOf`/`anyOf`/`oneOf` members when the node also has a `type`,"`JsonSchemaTransformer` skips `allOf`/`anyOf`/`oneOf` members when the node also has a `type`

### Initial Checks

- [x] I'm using the latest version of Pydantic AI (reproduced on `main` @ `3adb9b0`).
- [x] I've searched the issue tracker before opening this.

### Description

`JsonSchemaTransformer._handle` only recurses into `allOf`/`anyOf`/`oneOf` members when the node has no `type`:

```python
# pydantic_ai/_json_schema.py
elif type_ is None:
    schema = self._handle_union(schema, 'allOf')
    schema = self._handle_union(schema, 'anyOf')
    schema = self._handle_union(schema, 'oneOf')
```

`allOf`/`anyOf`/`oneOf` are independent applicators: a node can legally carry both a `type` and one of them, and such nodes show up in practice via user-provided and MCP tool `inputSchema`s. When t",,
24edc9aeaa101200,Show free-shipping progress right after add-to-cart (highest-leverage moment),test,d85e67919049cb4a,github,[Feature]: WIP limit / pull system (max concurrent tasks per step or agent),"[Feature]: WIP limit / pull system (max concurrent tasks per step or agent)

### Problem

As a user running multiple agents against rate-limited providers, I can't safely stack
work in Backlog — dumping several tasks into an auto-start step (e.g. a ""Clarify-AI"" gate)
starts one agent session per task in parallel, and the provider starts rejecting requests
(429s / thrashing). I have to manually drip-feed tasks one at a time and babysit the board
instead of trusting kandev to pace the work. There's no way today to cap how many tasks a
given agent/step works on at once on a kanban board, so the throughput I can safely use is
bottlenecked by my own attention, not by kandev.

Verified against current source:

| Mechanism | Verdict |
|---|---|
| Step WIP limits on `WorkflowStep` | **Does not exi",,
